orderday,order_id,delivery_deviation,median_delivery_handover_min_same_location,vehicle_type,is_pooled,has_alcohol,is_new_courier,is_large_order,delivery_handover_min
2025-10-23,318168,2.86,6.0207,CAR,1,0,0,0,7.01
2025-10-07,248178,3.71,4.0718,MOPED,0,0,0,0,4.79
2025-11-07,158123,1.13,3.4461,CAR,1,0,0,0,1.64
2025-11-10,211825,2.7,2.5529,BIKE,1,0,0,0,2.28
2025-10-16,633008,3.02,4.8394,BIKE,0,0,1,0,7.76
2025-10-23,268733,3.91,2.9225,CAR,1,0,0,0,7.35
2025-11-09,870391,7.74,4.5443,CAR,0,0,1,0,19.8
2025-11-05,324970,2.86,4.0517,CAR,0,0,0,0,4.76
2025-10-20,324866,8.22,5.6024,MOPED,0,0,0,0,15.31
2025-10-23,250862,2.64,3.7006,CAR,0,0,1,0,7.12
2025-11-17,682943,2.33,10.4147,BIKE,0,0,0,0,6.87
2025-10-14,815003,1.58,4.2936,CAR,1,0,1,0,6.26
2025-11-05,717736,5.49,3.6827,CAR,0,0,1,0,15.54
2025-11-15,278446,4.23,2.988,CAR,0,0,0,0,3.98
2025-10-04,798267,5.33,4.8299,MOPED,0,0,0,0,8.23
2025-11-03,281143,4.33,3.0149,BIKE,0,0,0,0,4.48
2025-10-18,744795,4.04,2.5528,CAR,0,0,1,0,6.05
2025-10-21,396956,4.67,2.8938,BIKE,0,0,0,0,4.48
2025-10-29,936002,11.9,3.2306,BIKE,0,0,0,0,22.12
2025-10-23,413045,3.2,7.8016,BIKE,1,0,0,0,7.64
2025-11-23,160186,11.33,3.8927,MOPED,0,0,0,0,20.08
2025-10-17,222066,6.21,2.6755,MOPED,1,0,0,1,9.64
2025-11-26,490508,4.87,5.213,CAR,0,0,1,0,11.23
2025-11-12,805611,5.35,3.7424,BIKE,1,0,1,0,9.26
2025-11-19,820531,0.82,5.609,BIKE,0,0,1,0,4.09
2025-10-19,136160,3.56,6.9528,CAR,0,0,1,0,13.38
2025-10-20,119156,2.9,1.8647,BIKE,1,0,0,1,2.3
2025-11-24,176208,11.66,1.1978,BIKE,0,1,1,0,21.71
2025-10-29,573196,3.42,7.1453,CAR,0,0,0,0,8.79
2025-11-28,565536,4.0,2.6466,BIKE,0,0,0,0,2.14
2025-10-23,773289,3.96,1.6924,BIKE,1,0,0,0,2.77
2025-10-27,559822,2.11,2.8288,BIKE,0,0,0,0,3.49
2025-10-18,331226,3.06,2.3525,MOPED,0,0,0,0,5.07
2025-10-28,555775,6.1,2.5546,CAR,0,0,1,0,8.52
2025-11-23,547421,1.4,4.7934,MOPED,0,0,0,1,3.25
2025-10-09,866054,4.74,3.0236,CAR,0,0,0,0,4.91
2025-10-25,561691,2.58,1.7584,BIKE,1,0,1,0,4.43
2025-11-20,819701,7.77,3.5257,MOPED,1,0,1,0,16.66
2025-10-19,981809,4.94,2.4717,BIKE,1,0,1,0,7.98
2025-11-09,405007,1.9,3.1587,BIKE,1,0,0,0,3.78
2025-10-27,837197,3.29,3.2307,BIKE,1,0,1,0,9.14
2025-10-17,165439,5.09,4.7756,CAR,1,0,0,0,5.89
2025-10-05,762554,3.48,2.8512,MOPED,1,0,0,0,4.87
2025-10-05,826747,4.36,4.5253,BIKE,1,0,0,0,8.82
2025-11-24,745649,4.02,1.7773,BIKE,0,0,0,0,3.78
2025-11-10,312986,6.26,4.8687,CAR,0,0,0,0,9.92
2025-10-29,297286,5.05,5.6172,BIKE,0,0,0,0,10.93
2025-11-03,982608,3.96,3.1826,CAR,0,1,0,0,11.07
2025-11-09,592508,4.09,2.5058,BIKE,0,0,0,0,4.25
2025-10-22,129777,2.36,2.2437,BIKE,1,0,0,0,1.97
2025-11-28,356427,8.45,3.4476,BIKE,0,0,0,0,11.6
2025-10-28,520661,3.44,2.9443,CAR,0,0,1,0,8.09
2025-11-13,298110,4.15,5.2553,MOPED,1,0,0,0,8.19
2025-11-01,449345,6.74,2.1727,BIKE,0,0,0,0,11.42
2025-11-18,805937,4.43,3.4235,CAR,1,0,0,0,5.8
2025-10-30,378011,2.49,3.7823,BIKE,0,0,0,1,4.76
2025-11-03,686789,10.07,3.0559,BIKE,0,0,0,0,16.06
2025-11-13,245338,5.7,5.5143,CAR,0,0,0,0,9.07
2025-11-01,925854,4.53,5.545,BIKE,1,0,0,0,8.18
2025-11-29,790568,2.83,3.2527,BIKE,1,0,0,0,4.06
2025-11-06,601754,4.17,2.8338,MOPED,0,0,1,0,8.09
2025-10-08,745832,1.64,2.743,CAR,1,0,0,0,4.15
2025-10-25,524429,5.87,5.1124,BIKE,1,0,1,0,10.84
2025-11-13,762727,6.64,2.6711,BIKE,1,0,1,0,12.34
2025-11-24,879518,4.55,1.8909,BIKE,1,0,0,0,4.45
2025-11-03,659650,2.51,2.0233,BIKE,1,0,0,0,3.64
2025-10-19,350449,5.08,4.4745,BIKE,0,0,0,0,6.28
2025-11-26,413732,6.01,1.9754,BIKE,0,0,0,0,5.01
2025-10-24,269357,2.8,2.9762,BIKE,0,0,0,0,3.56
2025-11-12,750971,6.47,3.6212,CAR,0,0,1,0,14.1
2025-10-31,880445,5.27,1.7057,BIKE,1,0,1,0,7.98
2025-10-22,305827,3.54,3.7336,BIKE,0,0,0,0,5.94
2025-10-03,302918,3.07,3.0659,BIKE,0,1,1,0,5.54
2025-10-01,398451,3.71,1.529,BIKE,0,0,0,1,2.67
2025-10-10,442424,2.5,3.752,BIKE,0,0,0,0,2.83
2025-10-06,513083,4.62,4.0467,BIKE,0,0,1,0,11.93
2025-11-11,942955,5.36,3.737,BIKE,1,0,1,0,8.49
2025-11-23,840045,7.27,4.2137,BIKE,1,0,1,0,20.4
2025-11-16,207669,4.71,3.8425,CAR,1,0,1,0,6.56
2025-10-07,832318,4.93,4.5792,BIKE,0,0,0,0,8.16
2025-10-09,258998,3.55,2.3745,BIKE,1,0,0,0,3.67
2025-11-02,727503,2.62,1.9475,BIKE,0,0,0,1,3.67
2025-11-25,722995,3.27,2.1633,MOPED,0,0,1,0,4.3
2025-10-22,506396,8.28,2.5126,MOPED,0,0,0,0,9.53
2025-10-13,717125,5.57,7.2201,BIKE,1,0,0,0,12.58
2025-11-19,345847,4.97,2.5219,BIKE,0,0,0,0,3.71
2025-11-08,327544,1.64,2.8323,BIKE,0,1,1,0,4.2
2025-10-30,966304,4.74,3.1775,BIKE,1,0,1,0,8.58
2025-11-10,974168,2.09,3.0268,BIKE,0,0,0,0,4.34
2025-11-18,367614,2.16,6.7258,BIKE,0,0,0,0,6.42
2025-11-25,327467,2.29,1.6706,BIKE,0,0,0,0,2.54
2025-11-07,246025,2.76,7.6332,BIKE,1,0,0,0,7.5
2025-11-12,859940,6.15,3.6805,BIKE,0,0,0,0,9.52
2025-11-28,612177,4.54,4.9802,MOPED,1,0,1,0,7.55
2025-11-19,979401,2.53,3.5092,BIKE,1,0,1,0,7.0
2025-10-31,715781,3.03,4.7235,CAR,1,0,0,0,4.89
2025-11-28,892955,5.2,2.376,BIKE,0,0,0,0,3.64
2025-11-12,317995,5.75,1.9847,BIKE,0,0,0,0,4.95
2025-10-26,812550,4.34,8.7565,CAR,0,0,0,0,12.61
2025-11-03,393313,2.28,6.9569,BIKE,0,0,0,0,10.16
2025-11-18,669929,3.3,2.267,BIKE,1,0,0,0,1.98
2025-10-17,653949,2.21,5.3431,BIKE,1,0,0,1,5.97
2025-10-02,768779,4.89,4.4633,BIKE,0,0,1,0,8.73
2025-11-29,954032,3.54,7.2264,BIKE,0,0,1,0,11.8
2025-11-15,727907,10.14,4.5085,BIKE,0,0,0,0,18.9
2025-10-06,438246,2.88,2.3927,BIKE,1,0,0,0,2.3
2025-11-07,657373,1.51,2.9906,BIKE,0,0,1,0,3.18
2025-10-19,197064,3.04,2.2511,CAR,0,0,0,0,4.02
2025-10-20,806014,2.78,3.3396,BIKE,0,0,1,0,4.59
2025-10-09,499346,1.76,3.2977,CAR,0,0,1,0,5.58
2025-10-02,730011,3.29,4.6216,MOPED,0,0,0,0,5.72
2025-11-06,233114,6.66,4.5968,BIKE,1,0,0,0,11.85
2025-10-30,956566,3.01,4.0354,BIKE,0,0,0,0,4.95
2025-11-02,929414,3.36,3.9949,BIKE,0,0,0,1,6.62
2025-10-26,591638,8.05,5.1287,BIKE,0,0,0,0,13.99
2025-11-17,951617,2.79,3.1881,CAR,0,0,1,0,5.47
2025-11-26,657765,5.53,1.186,BIKE,0,0,0,0,3.68
2025-11-05,738449,1.73,7.4426,BIKE,0,0,0,0,3.63
2025-10-15,939141,2.5,2.4102,BIKE,0,0,0,1,4.5
2025-11-03,784076,3.64,4.5214,CAR,0,0,0,0,4.14
2025-11-12,440281,7.42,3.0463,BIKE,1,0,0,0,6.53
2025-10-15,922450,2.57,5.8169,CAR,0,0,1,0,12.19
2025-10-13,239133,2.55,2.3585,CAR,0,0,1,0,5.86
2025-11-27,763969,4.65,2.6211,BIKE,0,0,0,0,4.53
2025-10-25,397515,5.04,2.86,BIKE,1,0,1,0,11.76
2025-10-30,865710,2.42,4.2925,BIKE,0,0,1,0,5.16
2025-11-24,445165,3.12,3.7918,BIKE,0,0,0,0,5.48
2025-10-16,514021,6.98,4.3098,CAR,0,0,0,0,10.76
2025-11-24,370001,2.25,3.6554,BIKE,0,0,1,0,5.71
2025-11-08,766980,4.81,4.9275,BIKE,0,0,1,0,10.5
2025-11-15,632465,3.13,4.9574,BIKE,0,0,0,0,3.46
2025-11-11,523327,8.18,6.0593,BIKE,0,0,1,0,19.94
2025-10-03,351842,5.42,3.9686,BIKE,1,0,1,0,10.2
2025-10-11,450722,6.3,3.9615,BIKE,1,0,1,1,16.38
2025-10-31,714229,3.1,6.6149,BIKE,1,0,1,1,11.66
2025-10-07,882409,6.12,5.4187,BIKE,1,0,1,0,10.7
2025-10-22,636114,6.05,4.2363,BIKE,0,0,0,0,7.02
2025-11-11,769250,5.26,1.9496,BIKE,0,0,1,0,8.83
2025-11-29,444572,3.52,1.7044,BIKE,0,0,0,0,2.59
2025-11-09,610283,4.4,4.386,BIKE,0,0,1,0,6.47
2025-10-14,750332,1.61,4.4531,BIKE,0,0,1,0,6.34
2025-11-22,813391,9.77,2.608,BIKE,1,0,1,0,19.5
2025-10-07,612656,3.0,3.9837,BIKE,0,0,1,0,7.66
2025-11-17,605350,3.43,2.4078,BIKE,0,0,0,0,2.79
2025-10-29,437164,2.1,4.321,BIKE,0,0,0,0,2.96
2025-11-20,629783,5.68,4.3627,BIKE,0,0,1,0,9.38
2025-11-18,128481,5.28,4.3523,BIKE,1,0,1,1,13.83
2025-10-14,766627,3.5,3.9563,BIKE,0,0,1,0,10.85
2025-11-24,861062,1.26,3.1032,BIKE,1,0,0,0,2.3
2025-10-19,237815,2.84,3.2059,BIKE,0,0,0,0,3.71
2025-10-07,727763,5.1,5.3454,CAR,1,0,0,0,15.43
2025-11-15,804133,4.6,4.0758,BIKE,0,0,0,1,7.36
2025-11-29,419186,3.96,4.1884,BIKE,0,0,1,1,7.32
2025-10-22,149476,3.28,3.5995,BIKE,1,0,1,0,6.64
2025-10-27,847465,1.84,4.449,BIKE,0,0,1,0,5.56
2025-11-13,390696,6.57,4.9756,BIKE,0,0,0,0,8.3
2025-10-12,820602,1.97,2.7121,BIKE,0,0,1,0,3.48
2025-11-26,538988,3.66,4.3539,BIKE,0,0,1,0,6.32
2025-11-27,784308,2.42,3.1878,CAR,0,0,0,0,5.98
2025-11-02,307383,6.66,3.9242,BIKE,0,0,0,1,8.08
2025-10-09,169093,5.42,4.7579,MOPED,0,0,1,0,10.02
2025-10-14,693411,3.39,1.8994,CAR,1,0,0,0,2.4
2025-10-18,116535,5.73,2.2377,CAR,1,0,0,0,5.52
2025-10-18,428634,1.92,2.6773,CAR,0,0,0,0,2.66
2025-11-19,670850,3.9,2.5999,BIKE,1,0,1,0,7.3
2025-10-09,481186,2.39,3.2686,BIKE,0,0,1,0,5.79
2025-11-12,356323,6.77,6.4463,BIKE,0,0,1,0,16.46
2025-11-12,975512,4.89,5.3823,BIKE,1,0,1,0,13.22
2025-10-07,358916,5.61,2.7653,BIKE,0,0,1,0,5.34
2025-11-02,813895,3.08,4.8163,CAR,0,0,1,0,8.42
2025-11-11,330063,5.88,3.424,BIKE,1,1,0,0,7.47
2025-11-02,141269,2.32,3.9685,BIKE,1,0,1,0,5.61
2025-11-08,180674,2.49,2.3392,CAR,0,0,0,0,3.96
2025-10-11,928894,3.72,2.0156,BIKE,0,0,1,0,4.52
2025-11-27,385291,2.54,4.5829,BIKE,0,0,1,0,7.24
2025-10-01,538744,5.78,3.5261,BIKE,0,0,0,0,4.55
2025-10-11,701383,3.2,4.2424,CAR,1,0,1,0,8.53
2025-10-26,868460,2.36,6.2292,BIKE,1,0,1,0,11.73
2025-10-07,824291,2.21,3.1719,CAR,1,0,1,0,5.08
2025-11-03,190925,5.75,3.1833,BIKE,1,0,1,0,8.14
2025-10-08,690669,1.14,6.6186,MOPED,0,0,0,0,4.93
2025-10-29,723756,2.45,3.5046,BIKE,0,0,0,0,4.08
2025-11-27,342330,8.18,2.5219,CAR,0,0,1,0,16.8
2025-11-04,950181,3.41,4.5885,MOPED,0,0,0,0,3.09
2025-10-08,113731,5.8,3.1733,BIKE,0,0,1,0,8.31
2025-11-04,486791,5.02,2.5016,BIKE,0,0,0,0,4.08
2025-11-21,591874,3.69,3.6039,BIKE,0,0,0,0,4.4
2025-11-15,675312,1.77,4.7431,BIKE,1,0,0,1,3.65
2025-10-19,741000,2.09,2.1653,CAR,0,0,0,0,3.07
2025-10-27,201121,2.07,2.1433,BIKE,1,0,0,0,2.74
2025-11-09,365976,5.16,3.3753,MOPED,0,0,1,0,13.75
2025-11-28,656620,5.67,2.222,CAR,1,0,0,0,7.46
2025-11-11,112467,2.61,2.0562,BIKE,0,0,0,0,1.96
2025-11-13,141025,3.9,3.4899,BIKE,1,0,0,1,5.32
2025-11-15,244179,4.07,5.2452,BIKE,0,1,1,0,13.06
2025-10-20,177994,4.22,4.6769,BIKE,0,1,0,0,4.09
2025-11-10,194202,2.77,3.3402,BIKE,0,0,1,1,4.77
2025-10-15,667769,9.2,5.5849,BIKE,0,0,0,0,21.0
2025-10-17,495797,5.69,6.542,MOPED,1,0,1,0,18.87
2025-11-21,699406,4.21,4.1933,BIKE,1,0,0,0,6.14
2025-10-04,486154,3.13,3.0154,BIKE,0,0,0,0,3.32
2025-10-02,544854,2.67,6.162,BIKE,0,0,0,0,4.81
2025-10-07,748002,4.95,6.0679,CAR,1,0,1,0,12.71
2025-10-19,848987,3.2,3.8357,BIKE,0,0,1,1,7.18
2025-11-23,260185,4.34,5.4679,BIKE,0,0,1,0,15.06
2025-10-12,184363,1.57,2.5453,MOPED,0,0,1,0,1.71
2025-10-14,425188,3.11,1.4105,CAR,0,0,0,0,1.96
2025-10-05,311027,3.84,2.3489,CAR,0,0,0,0,6.22
2025-10-26,373958,6.58,3.7682,MOPED,0,0,1,0,15.28
2025-10-25,461484,2.56,3.3831,BIKE,0,0,1,0,3.64
2025-10-10,372168,1.93,4.9808,CAR,0,0,0,1,5.07
2025-10-20,818648,5.07,1.87,BIKE,0,0,1,0,7.46
2025-11-22,995668,3.93,1.8869,BIKE,1,0,0,1,5.6
2025-10-12,682124,1.71,4.6333,MOPED,0,0,1,0,4.13
2025-10-07,369579,1.76,1.9131,BIKE,0,0,1,0,2.47
2025-10-24,355095,2.93,3.1321,BIKE,1,0,0,0,3.01
2025-11-23,957033,3.89,3.5148,BIKE,0,0,0,0,4.46
2025-10-01,581632,8.12,2.6871,BIKE,1,0,1,1,19.49
2025-10-23,361176,2.36,4.33,BIKE,1,0,0,0,5.79
2025-11-19,483015,5.31,1.4144,CAR,1,0,0,0,3.41
2025-10-09,349717,1.52,6.7646,MOPED,0,0,0,0,5.79
2025-10-12,758767,4.86,3.0591,BIKE,0,0,0,0,5.61
2025-10-04,985375,8.61,3.2585,CAR,1,0,0,1,16.19
2025-11-11,132940,4.35,9.055,BIKE,0,0,1,0,24.37
2025-11-09,629954,2.9,1.9803,BIKE,0,0,1,0,6.02
2025-10-04,399266,7.51,2.2755,CAR,0,0,1,0,8.43
2025-11-24,256164,4.83,5.8302,CAR,1,0,0,0,14.42
2025-11-28,306717,4.38,1.8097,BIKE,0,0,1,0,5.31
2025-11-27,463334,2.44,4.1995,BIKE,0,0,1,0,4.14
2025-11-26,462612,4.86,2.7364,BIKE,0,0,1,1,11.42
2025-10-06,126505,2.88,1.7598,MOPED,0,0,0,0,3.45
2025-11-13,661001,4.74,4.2491,BIKE,0,0,0,0,6.59
2025-10-01,547603,4.15,4.2956,BIKE,0,0,0,0,6.39
2025-10-15,929601,6.97,3.4836,CAR,0,0,1,1,17.22
2025-10-08,304354,3.04,7.3372,BIKE,0,0,0,0,6.57
2025-10-13,701799,3.76,2.5557,MOPED,1,0,1,0,8.84
2025-10-18,926954,6.04,4.8123,MOPED,0,1,1,0,13.36
2025-10-23,312204,3.6,3.9441,BIKE,1,0,1,0,10.33
2025-11-23,350694,4.01,4.9982,BIKE,0,0,0,0,7.06
2025-11-16,349836,3.31,2.8527,BIKE,0,0,0,0,2.62
2025-10-25,858849,3.74,1.9583,MOPED,1,0,1,0,5.06
2025-11-27,985829,5.67,2.6524,BIKE,1,0,1,0,9.12
2025-11-19,628168,10.15,3.3968,CAR,0,0,0,0,16.45
2025-10-29,536670,1.75,4.4974,BIKE,0,0,0,1,3.75
2025-10-11,667827,2.15,3.505,BIKE,0,0,0,1,4.57
2025-10-26,340056,3.78,3.7804,BIKE,0,0,0,0,5.97
2025-11-19,319057,4.16,6.5208,BIKE,0,0,0,0,8.93
2025-10-09,639087,3.64,3.4492,BIKE,0,0,0,0,4.62
2025-11-23,607800,3.08,2.8201,BIKE,1,0,1,0,5.08
2025-10-15,204843,2.19,4.1146,BIKE,0,0,1,0,4.9
2025-11-20,543942,2.99,1.6785,BIKE,0,0,0,0,2.61
2025-11-29,148784,6.1,1.6768,BIKE,0,0,1,0,8.6
2025-11-19,213034,4.25,3.305,BIKE,0,0,1,1,12.22
2025-10-17,534044,5.68,2.3876,BIKE,1,0,1,0,9.53
2025-11-22,824886,2.22,2.7342,BIKE,1,0,0,0,3.61
2025-11-02,154362,8.35,4.9324,CAR,1,0,0,0,12.63
2025-11-24,153997,3.06,4.2481,BIKE,1,0,0,0,3.17
2025-10-19,281413,5.14,3.3794,MOPED,0,1,1,0,8.17
2025-11-18,512289,3.81,3.5946,BIKE,1,0,1,0,8.51
2025-11-21,464543,3.1,2.9458,CAR,0,0,0,0,3.5
2025-11-06,900981,5.03,4.7823,BIKE,0,0,0,0,4.42
2025-11-07,943352,5.48,4.6846,BIKE,0,0,0,0,7.71
2025-11-11,568731,5.58,4.9505,BIKE,0,0,0,0,11.07
2025-10-27,884752,5.54,3.5549,BIKE,1,0,1,0,7.66
2025-10-29,513532,7.19,2.6347,CAR,0,0,0,0,8.9
2025-10-21,257255,5.29,3.2623,BIKE,1,0,0,1,7.27
2025-10-28,980292,3.98,3.6413,BIKE,1,0,1,0,7.42
2025-10-31,648912,4.77,2.6612,CAR,1,0,1,1,11.23
2025-11-02,817875,6.22,6.3079,BIKE,1,0,0,0,11.77
2025-11-20,578997,1.91,3.3231,BIKE,0,1,1,1,4.04
2025-10-24,670993,1.58,5.106,BIKE,0,0,0,0,4.42
2025-11-08,713614,7.96,4.3016,BIKE,1,0,0,0,16.81
2025-10-19,519972,2.72,2.8613,BIKE,1,0,0,0,3.26
2025-10-29,946822,1.77,4.0713,BIKE,1,0,1,0,5.62
2025-10-10,168369,1.69,2.5528,BIKE,1,0,1,0,6.7
2025-10-17,301893,9.98,2.4418,BIKE,0,0,0,0,13.57
2025-11-02,371733,6.29,4.171,MOPED,1,0,0,0,11.39
2025-11-12,737300,2.72,4.1895,MOPED,1,1,1,0,8.97
2025-10-20,959613,2.78,9.0566,BIKE,0,0,0,0,5.84
2025-10-05,800146,4.17,3.2775,BIKE,0,0,1,0,12.26
2025-11-08,850046,6.23,2.8241,BIKE,1,0,0,0,7.07
2025-11-15,747999,3.5,4.9111,BIKE,0,0,0,0,5.26
2025-10-01,176425,2.74,3.4481,BIKE,1,0,0,0,4.66
2025-11-05,596297,7.15,2.6903,BIKE,0,0,1,0,11.9
2025-11-05,640282,4.0,2.7594,BIKE,0,0,1,0,5.66
2025-11-20,211915,3.68,3.2467,CAR,0,0,1,0,8.21
2025-10-21,485105,5.45,5.1493,CAR,0,0,1,0,10.19
2025-10-21,583414,1.39,4.1013,MOPED,0,0,0,0,4.39
2025-10-15,204672,5.14,2.4903,BIKE,0,0,1,0,7.98
2025-11-19,913071,4.98,6.7711,CAR,1,0,0,0,12.92
2025-11-22,379349,2.04,2.4137,BIKE,0,0,1,0,3.35
2025-11-28,418821,1.54,2.5923,BIKE,0,0,0,0,1.87
2025-10-06,132930,3.06,5.3605,CAR,1,0,0,0,4.88
2025-10-28,173313,4.44,6.0235,MOPED,0,0,0,0,9.18
2025-10-17,849211,4.68,3.9832,CAR,1,0,0,0,5.12
2025-10-04,213153,9.51,2.0429,BIKE,0,0,1,0,16.6
2025-11-26,585725,4.44,3.6139,BIKE,1,0,1,0,7.66
2025-11-11,904748,2.01,1.9739,CAR,0,1,1,0,9.58
2025-11-11,332911,3.58,8.4444,CAR,1,0,0,0,8.26
2025-11-15,196058,2.12,3.8849,CAR,0,0,1,1,8.99
2025-11-27,187876,3.71,4.6999,BIKE,0,0,1,0,6.39
2025-11-07,709654,8.2,3.0105,BIKE,1,0,0,0,6.05
2025-10-16,637691,5.1,6.7037,BIKE,1,0,0,1,11.4
2025-11-15,442196,2.83,2.8546,MOPED,1,0,1,1,5.14
2025-11-13,872838,5.45,2.4638,BIKE,0,0,1,0,7.35
2025-11-09,361420,2.75,3.9109,BIKE,0,0,0,0,3.2
2025-10-11,577843,1.02,4.8358,CAR,0,0,0,0,3.73
2025-10-24,435639,2.19,7.4876,BIKE,0,0,0,0,4.1
2025-10-29,263004,5.1,6.2739,CAR,0,0,0,0,10.17
2025-10-30,458234,5.97,5.4143,CAR,1,0,0,0,11.06
2025-10-14,398845,9.57,2.649,BIKE,0,0,0,0,10.52
2025-10-22,496601,4.81,2.6259,BIKE,0,0,0,0,3.63
2025-10-24,876684,7.95,2.444,CAR,0,0,0,0,13.44
2025-10-01,681529,5.56,3.2836,BIKE,1,0,1,0,7.64
2025-10-19,765727,6.48,1.5244,BIKE,0,0,0,0,4.36
2025-11-01,165030,7.03,5.7506,BIKE,0,0,0,0,16.17
2025-11-17,801865,5.17,2.2957,BIKE,1,0,0,0,5.49
2025-10-14,264404,6.94,2.1758,BIKE,0,0,0,0,7.26
2025-10-05,307397,2.86,2.968,BIKE,0,0,0,1,3.28
2025-10-07,579702,1.21,1.996,BIKE,0,0,0,0,1.56
2025-11-10,518779,5.61,4.4373,BIKE,0,0,1,0,17.69
2025-10-20,205185,4.89,2.3541,BIKE,0,0,0,0,6.0
2025-11-25,136404,2.62,4.2093,BIKE,0,0,0,0,3.09
2025-10-17,155182,2.16,4.9148,CAR,0,0,0,0,4.22
2025-10-04,395135,4.33,2.8007,BIKE,0,0,0,0,2.28
2025-10-05,728889,5.8,2.6138,MOPED,0,0,1,0,10.08
2025-10-03,803023,5.26,2.5231,BIKE,0,0,0,0,4.03
2025-11-18,952318,2.44,2.2392,BIKE,0,0,0,0,2.86
2025-10-29,746290,2.72,2.9507,CAR,0,0,0,0,3.66
2025-11-27,445992,5.67,3.5732,BIKE,0,0,0,0,6.4
2025-11-07,944124,4.21,1.9597,BIKE,1,0,1,0,5.47
2025-11-17,325461,6.89,2.6966,BIKE,0,0,0,1,8.59
2025-10-30,923932,3.45,3.6989,BIKE,1,0,0,1,4.44
2025-11-07,920217,5.87,3.5286,BIKE,1,0,0,0,9.56
2025-11-20,708434,3.98,1.0134,BIKE,0,0,0,0,2.47
2025-10-22,588195,2.83,4.42,BIKE,1,0,1,0,9.27
2025-11-11,672285,6.45,5.4983,CAR,0,0,0,0,8.53
2025-10-10,631458,2.47,2.7743,CAR,0,0,0,0,4.24
2025-10-24,244375,4.21,1.6632,BIKE,1,0,0,0,3.12
2025-10-11,433887,4.43,2.5633,CAR,0,0,0,0,4.43
2025-11-18,571068,3.82,2.5319,BIKE,0,0,0,0,4.89
2025-10-21,135187,6.66,5.4235,BIKE,0,0,1,0,20.15
2025-11-20,820394,5.4,2.2281,CAR,1,0,1,0,12.35
2025-10-07,757253,5.09,3.0253,BIKE,0,0,1,0,8.03
2025-11-02,769113,4.2,6.4147,BIKE,1,0,0,0,7.92
2025-10-22,569984,8.43,3.7525,BIKE,0,0,0,0,14.62
2025-10-22,945844,6.42,3.3477,BIKE,0,0,1,0,11.87
2025-10-31,877766,5.92,5.0093,CAR,0,0,0,0,6.46
2025-11-28,418174,3.0,4.0592,BIKE,1,0,0,0,4.36
2025-11-09,641797,3.96,6.8151,BIKE,0,0,0,0,6.95
2025-10-03,168653,5.57,7.0752,BIKE,0,0,0,0,10.32
2025-11-07,792289,6.86,3.924,CAR,0,0,0,0,8.86
2025-10-25,491770,6.33,3.4319,BIKE,0,1,0,0,7.8
2025-11-11,366186,5.42,3.7072,BIKE,0,1,0,0,10.31
2025-10-17,399345,3.79,3.6652,BIKE,1,0,0,1,6.95
2025-10-08,847642,6.73,1.9077,BIKE,0,0,0,0,6.66
2025-10-04,638304,6.33,2.6197,BIKE,0,0,1,0,7.66
2025-10-20,387166,5.06,4.6743,BIKE,1,0,0,0,9.04
2025-11-28,856322,5.16,4.2668,BIKE,0,0,1,0,11.45
2025-10-08,652226,5.1,3.3138,BIKE,0,0,1,0,8.6
2025-10-24,274750,2.85,4.0818,BIKE,0,0,0,0,3.01
2025-11-10,360710,4.96,6.0417,MOPED,0,1,0,0,12.79
2025-11-25,332320,5.9,2.9921,BIKE,0,0,0,0,6.39
2025-11-18,948152,4.76,1.9137,BIKE,0,1,0,0,4.85
2025-10-26,467658,1.61,4.4095,CAR,1,0,1,0,7.32
2025-10-28,812165,1.83,4.2639,BIKE,0,0,1,1,4.25
2025-11-03,757346,2.69,4.6289,BIKE,0,0,1,0,9.12
2025-10-08,176478,3.83,2.1294,BIKE,0,0,0,0,2.44
2025-11-06,505377,2.77,1.8574,BIKE,0,0,1,0,3.61
2025-11-17,227101,5.6,3.8524,BIKE,1,0,1,0,15.44
2025-11-16,456843,7.36,3.7516,BIKE,1,0,1,0,12.05
2025-10-04,816284,7.9,3.0263,CAR,0,1,0,0,23.62
2025-10-18,594527,4.8,5.9173,BIKE,0,0,0,0,9.87
2025-11-03,461417,6.97,3.4684,BIKE,0,0,0,0,11.87
2025-10-28,829668,3.06,5.4838,BIKE,1,0,0,1,5.18
2025-11-15,856488,3.76,4.8326,CAR,1,0,0,0,5.44
2025-11-17,688033,2.26,2.2318,BIKE,0,0,1,0,3.49
2025-11-07,232283,7.41,2.4347,CAR,1,0,1,0,15.77
2025-11-19,493445,10.84,2.0506,CAR,0,0,1,0,22.01
2025-10-05,481116,3.41,4.1007,BIKE,0,0,0,0,4.75
2025-11-26,541758,1.37,3.6156,BIKE,0,0,0,0,2.57
2025-10-29,201489,2.52,5.7196,BIKE,0,0,0,0,5.13
2025-11-05,656107,2.93,4.3576,BIKE,0,0,0,0,4.84
2025-11-12,147779,2.09,2.0362,BIKE,0,0,0,0,2.54
2025-10-06,837781,2.42,2.9016,CAR,0,1,0,0,12.07
2025-10-30,454388,4.49,1.3794,CAR,1,0,0,0,4.34
2025-11-21,689872,5.64,3.894,BIKE,1,0,0,0,9.3
2025-10-31,513166,1.44,9.3525,CAR,1,0,0,0,8.45
2025-11-25,770533,3.11,3.6611,CAR,0,0,0,0,5.6
2025-11-08,348815,4.13,3.7605,BIKE,0,1,1,0,8.9
